"COU","Country","MAREG","Macroregion","MEAS","Measure","VARIABLE","Land cover class","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,568.44131,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,568.53699,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,4595.59002,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,4661.24188,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,4654.17697,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,253.17357,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,247.63146,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,242.57995,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,383.12569,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,379.90287,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,391.39006,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,2332.08849,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,2298.10877,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,2296.01554,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,7.35666,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,10.63567,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,11.70111,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,1073.08579,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,1076.26995,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,1080.42566,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,119.88789,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,84.01876,,
"CAN","Canada","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,78.05499,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,5.86975,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,5.87991,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,5.91392,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,5.68126,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,5.73668,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,5.73765,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,46.37848,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,47.04104,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,46.96974,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,2.55502,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,2.49909,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,2.44811,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,3.86649,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,3.83396,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,3.94989,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,23.53533,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,23.19241,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,23.17128,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,0.07424,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,0.10733,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,0.11809,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,10.82953,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,10.86167,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,10.90361,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,1.2099,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,0.84791,,
"CAN","Canada","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,0.78773,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,0.00471,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,0.00325,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,0.00317,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,41.80693,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2004","2004","KM2","Square kilometres","3","Thousands",,,39.31468,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","2015","2015","KM2","Square kilometres","3","Thousands",,,39.30664,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","1992","1992","KM2","Square kilometres","3","Thousands",,,28.70405,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2004","2004","KM2","Square kilometres","3","Thousands",,,29.27077,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","FOREST","Tree cover","2015","2015","KM2","Square kilometres","3","Thousands",,,29.12679,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","1992","1992","KM2","Square kilometres","3","Thousands",,,5.72041,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2004","2004","KM2","Square kilometres","3","Thousands",,,5.92683,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","GRSL","Grassland","2015","2015","KM2","Square kilometres","3","Thousands",,,6.01262,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","1992","1992","KM2","Square kilometres","3","Thousands",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2004","2004","KM2","Square kilometres","3","Thousands",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SHRUBL","Shrubland","2015","2015","KM2","Square kilometres","3","Thousands",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","1992","1992","KM2","Square kilometres","3","Thousands",,,0.04838,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2004","2004","KM2","Square kilometres","3","Thousands",,,0.04838,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","SPARSE_VEGETATION","Sparse vegetation","2015","2015","KM2","Square kilometres","3","Thousands",,,0.04745,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","1992","1992","KM2","Square kilometres","3","Thousands",,,1.70991,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2004","2004","KM2","Square kilometres","3","Thousands",,,3.42762,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","URBAN","Artificial surfaces","2015","2015","KM2","Square kilometres","3","Thousands",,,3.49563,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","1992","1992","KM2","Square kilometres","3","Thousands",,,0.59509,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2004","2004","KM2","Square kilometres","3","Thousands",,,0.59339,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WATER","Inland water","2015","2015","KM2","Square kilometres","3","Thousands",,,0.59261,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","1992","1992","KM2","Square kilometres","3","Thousands",,,0.07041,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2004","2004","KM2","Square kilometres","3","Thousands",,,0.07497,,
"CZE","Czech Republic","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","WETL","Wetland","2015","2015","KM2","Square kilometres","3","Thousands",,,0.07497,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","1992","1992","PC","Percentage","0","Units",,,0.00599,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2004","2004","PC","Percentage","0","Units",,,0.00413,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","BARE","Bare area","2015","2015","PC","Percentage","0","Units",,,0.00403,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","1992","1992","PC","Percentage","0","Units",,,53.14899,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2004","2004","PC","Percentage","0","Units",,,49.9806,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","CROPL","Cropland","2015","2015","PC","Percentage","0","Units",,,49.97038,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","1992","1992","PC","Percentage","0","Units",,,36.49134,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2004","2004","PC","Percentage","0","Units",,,37.21182,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","FOREST","Tree cover","2015","2015","PC","Percentage","0","Units",,,37.02878,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","1992","1992","PC","Percentage","0","Units",,,7.27233,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2004","2004","PC","Percentage","0","Units",,,7.53476,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","GRSL","Grassland","2015","2015","PC","Percentage","0","Units",,,7.64382,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","1992","1992","PC","Percentage","0","Units",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2004","2004","PC","Percentage","0","Units",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SHRUBL","Shrubland","2015","2015","PC","Percentage","0","Units",,,0,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","1992","1992","PC","Percentage","0","Units",,,0.06151,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2004","2004","PC","Percentage","0","Units",,,0.06151,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","SPARSE_VEGETATION","Sparse vegetation","2015","2015","PC","Percentage","0","Units",,,0.06033,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","1992","1992","PC","Percentage","0","Units",,,2.1738,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2004","2004","PC","Percentage","0","Units",,,4.35752,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","URBAN","Artificial surfaces","2015","2015","PC","Percentage","0","Units",,,4.44398,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","1992","1992","PC","Percentage","0","Units",,,0.75653,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2004","2004","PC","Percentage","0","Units",,,0.75437,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WATER","Inland water","2015","2015","PC","Percentage","0","Units",,,0.75339,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","1992","1992","PC","Percentage","0","Units",,,0.08951,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2004","2004","PC","Percentage","0","Units",,,0.0953,,
"CZE","Czech Republic","TOTAL","-Total-","PCNT","Percent of total country area","WETL","Wetland","2015","2015","PC","Percentage","0","Units",,,0.0953,,
"DNK","Denmark","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","1992","1992","KM2","Square kilometres","3","Thousands",,,0.02728,,
"DNK","Denmark","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2004","2004","KM2","Square kilometres","3","Thousands",,,0.02635,,
"DNK","Denmark","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","BARE","Bare area","2015","2015","KM2","Square kilometres","3","Thousands",,,0.02651,,
"DNK","Denmark","TOTAL","-Total-","THOUSAND_SQKM","Square kilometers (000's)","CROPL","Cropland","1992","1992","KM2","Square kilometres","3","Thousands",,,32.28926,,
